time_s,explored_fraction,mean_target_separation,frontier_reuse_frequency,target_reassignment_count,revisit_ratio,active_frontier_count,mean_speed,mean_pairwise_distance
61.90000000000061,0.216343882853094,28.00541575190197,0.0,0,0.9074193548387097,17,1.5,26.09963404094837
62.00000000000061,0.216343882853094,28.00541575190197,0.5,10,0.9072463768115943,17,1.5,26.10372835861261
62.10000000000061,0.216343882853094,28.00541575190197,0.0,0,0.907395498392283,17,1.5,26.10768892639908
62.200000000000614,0.216343882853094,28.00541575190197,0.0,0,0.9075441412520064,17,1.5,26.11040476144016
62.300000000000615,0.216343882853094,28.00541575190197,0.0,0,0.9076923076923077,17,1.5,26.11159200725571
62.40000000000062,0.216343882853094,28.00541575190197,0.0,0,0.90784,17,1.5,26.11111273581307
62.50000000000062,0.216343882853094,28.00541575190197,0.0,0,0.9078274760383387,17,1.5,26.10886122172202
62.60000000000062,0.216343882853094,28.00541575190197,0.0,0,0.9079744816586922,17,1.5,26.104759848542532
62.70000000000062,0.216343882853094,28.00541575190197,0.0,0,0.9079617834394904,17,1.5,26.098756060748105
62.80000000000062,0.216343882853094,28.00541575190197,0.0,0,0.9079491255961845,17,1.5,26.090820098273667
62.900000000000624,0.216343882853094,28.00541575190197,0.0,0,0.9077777777777778,17,1.5,26.080943278597598
63.000000000000625,0.216343882853094,28.00541575190197,0.0,0,0.9077654516640253,17,1.5,26.069136655520243
63.10000000000063,0.216343882853094,28.00541575190197,0.0,0,0.9079113924050632,17,1.5,26.050910070029563
63.20000000000063,0.216343882853094,28.00541575190197,0.0,0,0.9080568720379147,17,1.5,26.030134878117778
63.30000000000063,0.216343882853094,28.00541575190197,0.0,0,0.9078864353312303,17,1.5,26.007429005351984
63.40000000000063,0.216343882853094,28.00541575190197,0.0,0,0.9080314960629922,17,1.5,25.982978759566453
63.50000000000063,0.216343882853094,28.00541575190197,0.0,0,0.9078616352201258,17,1.5,25.95703424555397
63.600000000000634,0.216343882853094,28.00541575190197,0.0,0,0.9080062794348509,17,1.5,25.929908354764073
63.700000000000635,0.216343882853094,28.00541575190197,0.0,0,0.9081504702194357,17,1.5,25.9019708420322
63.80000000000064,0.216343882853094,28.00541575190197,0.0,0,0.9082942097026604,17,1.5,25.87363707502112
63.90000000000064,0.216343882853094,28.00541575190197,0.0,0,0.90828125,17,1.5,25.845351883593686
64.00000000000064,0.216343882853094,28.00541575190197,0.7,10,0.9084243369734789,17,1.5,25.808145607082068
64.10000000000063,0.216343882853094,28.00541575190197,0.0,0,0.9085669781931465,17,1.5,25.76345702755722
64.20000000000063,0.216343882853094,28.00541575190197,0.0,0,0.9087091757387247,17,1.5,25.710493457978266
64.30000000000062,0.21658006613131792,28.00541575190197,0.0,0,0.9085403726708075,16,1.5,25.649500454679544
64.40000000000062,0.21658006613131792,28.00541575190197,0.0,0,0.9085271317829458,16,1.5,25.580795305015897
64.50000000000061,0.21658006613131792,28.00541575190197,0.0,0,0.9086687306501547,16,1.5,25.506084331386166
64.6000000000006,0.21658006613131792,28.00541575190197,0.0,0,0.9083462132921175,16,1.5,25.428561177532735
64.7000000000006,0.21658006613131792,28.00541575190197,0.0,0,0.9084876543209877,16,1.5,25.34890467440091
