time_s,explored_fraction,mean_target_separation,mission_overlap_fraction,frontier_reuse_frequency,target_reassignment_count,revisit_ratio,active_frontier_count,mean_speed,mean_pairwise_distance
82.09999999999961,0.670760510155881,27.975104866032204,0.7333333333333333,0.8148571428571428,23,0.8872262773722628,24,1.5,31.66185756947955
82.1999999999996,0.6709966934341048,27.975104866032204,0.7333333333333333,0.8148571428571428,0,0.887201296071284,24,1.5,31.68988078291429
82.2999999999996,0.6712328767123288,27.975104866032204,0.7333333333333333,0.8148571428571428,1,0.887257281553398,25,1.5,31.720277962581772
82.3999999999996,0.6714690599905526,27.975104866032204,0.7333333333333333,0.8148571428571428,0,0.8872323232323233,25,1.5,31.7526575231771
82.49999999999959,0.6717052432687766,27.975104866032204,0.7333333333333333,0.8148571428571428,0,0.8872477804681195,25,1.5,31.786825875459
82.59999999999958,0.6719414265470005,27.975104866032204,0.7333333333333333,0.8148571428571428,0,0.8872632003224507,25,1.5,31.82254428504208
82.69999999999958,0.6721776098252243,27.975104866032204,0.7333333333333333,0.815068493150685,2,0.8872785829307569,26,1.5,31.859076900889374
82.79999999999957,0.6724137931034483,27.975104866032204,0.7333333333333333,0.815068493150685,0,0.8872939284278247,25,1.5,31.89605743522338
82.89999999999957,0.6728861596598961,27.975104866032204,0.7333333333333333,0.8152793614595211,2,0.8873895582329318,25,1.5,31.933104385955836
82.99999999999956,0.6728861596598961,27.975104866032204,0.7333333333333333,0.8152793614595211,1,0.887284396309667,25,1.5,31.970135688503934
83.09999999999955,0.67312234293812,27.975104866032204,0.7333333333333333,0.8152793614595211,0,0.8872996794871795,26,1.5,32.00716904379357
83.19999999999955,0.67312234293812,27.975104866032204,0.7333333333333333,0.8152793614595211,0,0.8873549419767908,26,1.5,32.044796123671446
83.29999999999954,0.67312234293812,27.975104866032204,0.7333333333333333,0.8152793614595211,0,0.887410071942446,26,1.5,32.083005623385525
83.39999999999954,0.6735947094945678,27.975104866032204,0.7333333333333333,0.8152793614595211,0,0.8874650698602794,26,1.5,32.12170088014732
83.49999999999953,0.6738308927727917,27.975104866032204,0.7333333333333333,0.8152793614595211,0,0.8874800637958533,25,1.5,32.16078112058064
83.59999999999953,0.6740670760510156,28.1183757495408,0.7057471264367816,0.8152793614595211,1,0.8873357228195938,25,1.5,32.20013872619265
83.69999999999952,0.6747756258856873,28.1183757495408,0.7057471264367816,0.8152793614595211,0,0.8873110580747813,26,1.5,32.239797861081634
83.79999999999951,0.6747756258856873,28.1183757495408,0.7057471264367816,0.8152793614595211,0,0.887206992451331,26,1.5,32.279840225370506
83.89999999999951,0.6750118091639112,28.1183757495408,0.7057471264367816,0.8152793614595211,0,0.8872619047619048,27,1.5,32.3203452180554
83.9999999999995,0.6752479924421351,28.1183757495408,0.7057471264367816,0.8152793614595211,0,0.887316686484344,26,1.5,32.36139082570739
